cliente_inactivo,frecuencia_compra,gasto_total_acumulado,cantidad_total_comprada,ticket_promedio,dias_desde_ultima_compra,frecuencia_mensual_compra,numero_categorias_distintas,numero_productos_distintos,canal_mas_utilizado,descuento_promedio_utilizado,segmento,edad,genero,ciudad_cliente,distrito_cliente
1,14,5480.9800000000005,33.0,391.49857142857144,33,1.1666666666666667,6,14,Tienda Física,10.622857142857143,Premium,77.0,M,Lima,Miraflores
0,16,12275.65,30.0,767.228125,160,1.4545454545454546,6,16,Tienda Física,12.485,Nuevo,40.0,M,Lima,La Molina
0,15,3693.56,31.0,246.23733333333334,29,1.5,6,14,Tienda Física,10.15,,34.0,F,Lima,Jesus María
1,21,7404.34,103.69218270742006,352.58761904761906,55,1.6153846153846154,6,21,Tienda Física,11.952857142857145,Ocasional,20.0,F,Cusco,Santiago
1,17,2282.94,33.0,134.2905882352941,78,1.3076923076923077,6,17,Tienda Física,11.184117647058823,Regular,27.0,M,Lima,Pueblo Libre
0,14,6844.59,33.0,488.8992857142857,286,1.2727272727272727,6,14,Tienda Física,13.954285714285714,Regular,43.0,F,Lima,Pueblo Libre
0,16,4259.639999999999,39.0,266.22749999999996,60,1.3333333333333333,6,16,Tienda Física,14.290625,Nuevo,37.0,F,Trujillo,Vista Alegre
1,14,3541.66,31.0,252.97571428571428,29,1.2727272727272727,5,14,Tienda Física,9.774285714285714,Premium,25.0,F,Lima,Lince
1,18,5351.13,57.0,297.285,3,1.2,6,18,Tienda Física,13.589444444444446,Regular,38.0,M,Arequipa,Paucarpata
0,12,2786.7,24.0,232.225,144,1.2,6,12,Tienda Física,10.191666666666666,Regular,46.0,F,Lima,Magdalena
0,23,3418.38,57.0,148.62521739130435,42,1.2105263157894737,6,23,Tienda Física,11.269565217391303,Regular,36.0,F,Arequipa,Cerro Colorado
0,14,2798.04,41.0,199.85999999999999,19,1.0769230769230769,5,14,Tienda Física,11.777142857142858,Regular,36.0,F,Arequipa,Paucarpata
0,16,3320.21,34.0,207.513125,123,1.1428571428571428,6,16,Tienda Física,12.310625,Nuevo,18.0,M,Arequipa,Yanahuara
0,17,5270.79,47.0,310.0464705882353,18,1.1333333333333333,6,16,Tienda Física,12.865294117647057,Nuevo,53.0,F,Arequipa,Cayma
0,19,12432.2,38.0,654.3263157894737,0,1.1176470588235294,6,19,Tienda Física,11.558947368421054,Nuevo,37.0,F,Cusco,San Sebastián
0,16,3197.84,27.0,199.865,52,1.2307692307692308,6,16,Tienda Física,13.355625,Nuevo,37.0,F,Lima,Surco
0,19,9595.78,46.0,505.04105263157896,56,1.1875,6,18,Tienda Física,12.603684210526316,Regular,67.0,F,Piura,Miraflores
0,11,1936.1999999999998,28.0,176.0181818181818,415,1.0,5,11,Tienda Física,11.033636363636363,Ocasional,26.0,M,Piura,Castilla
1,17,1867.25,50.0,109.83823529411765,2,1.5454545454545454,5,17,Tienda Física,11.198823529411765,Ocasional,27.0,M,Lima,Jesus María
0,16,5073.860000000001,46.0,317.11625000000004,18,1.1428571428571428,6,16,Tienda Física,11.181333333333333,Premium,21.0,F,Piura,Centro
0,15,9587.11,29.0,639.1406666666667,119,1.25,4,15,Tienda Física,11.196666666666665,Ocasional,45.0,F,Lima,La Molina
0,17,6712.96,38.0,394.88,35,1.1333333333333333,6,17,Tienda Física,14.850588235294119,Ocasional,48.0,M,Cusco,Wanchaq
1,23,16805.879999999997,64.0,730.6904347826086,44,1.4375,6,23,Tienda Física,12.673913043478262,Premium,40.0,M,Lima,Pueblo Libre
0,11,802.95,22.0,72.99545454545455,19,1.1,4,11,Tienda Física,12.004545454545456,Ocasional,53.0,F,Lima,La Molina
0,21,1768.76,46.0,84.22666666666666,32,1.5,5,21,Tienda Física,14.606666666666667,Nuevo,41.0,M,Lima,San Miguel
1,15,3386.6200000000003,43.0,225.7746666666667,81,1.25,6,15,Tienda Física,12.144285714285715,Ocasional,48.0,F,Arequipa,Cayma
0,14,7473.9,36.0,533.85,32,1.2727272727272727,6,14,Tienda Física,11.959999999999999,Ocasional,37.0,M,Piura,Miraflores
0,26,12451.14,60.0,478.89,24,1.625,6,26,Tienda Física,13.566538461538462,Nuevo,50.0,M,Cusco,San Jerónimo
1,17,5835.29,35.0,343.25235294117647,51,1.5454545454545454,6,16,Tienda Física,9.410588235294117,Ocasional,40.0,M,Cusco,Cercado
1,17,2944.0099999999998,39.0,173.1770588235294,55,1.2142857142857142,6,17,Web,14.104375,Ocasional,32.0,,Lima,Lince
1,15,1312.73,40.0,93.76642857142858,48,1.3636363636363635,3,15,Tienda Física,13.988,Regular,18.0,F,Trujillo,Centro
0,18,2789.5,38.0,154.97222222222223,20,1.3846153846153846,6,18,Tienda Física,13.666111111111112,Nuevo,34.0,M,Lima,Lince
0,14,8837.67,24.0,631.2621428571429,20,1.0769230769230769,5,14,Tienda Física,13.070000000000002,Premium,30.0,M,Lima,Jesus María
0,11,4335.599999999999,26.0,394.14545454545447,11,1.0,4,11,Tienda Física,11.688181818181818,Ocasional,44.0,M,Lima,La Molina
1,16,4232.54,36.0,264.53375,25,1.1428571428571428,6,16,Tienda Física,12.82375,Nuevo,44.0,F,Arequipa,Cercado
0,14,2265.5728136804028,27.0,161.8266295486002,125,1.2727272727272727,5,14,Tienda Física,11.513571428571428,Premium,39.0,F,Piura,Veintiséis de Octubre
0,13,1805.46,28.0,150.455,125,1.3,6,13,Tienda Física,12.521538461538462,Ocasional,45.0,F,Trujillo,Vista Alegre
0,14,9426.56,29.0,673.3257142857143,193,1.1666666666666667,5,14,Tienda Física,8.780714285714286,Ocasional,26.0,F,Trujillo,Mansiche
0,13,6119.08,23.0,470.6984615384615,142,1.3,5,13,Tienda Física,10.627692307692307,Nuevo,36.0,M,Lima,San Miguel
0,13,10691.199999999999,33.0,822.3999999999999,9,1.1818181818181819,6,13,Tienda Física,13.285384615384617,Regular,42.0,F,Lima,San Isidro
0,13,606.8199999999999,22.0,46.678461538461534,61,1.1818181818181819,5,13,Tienda Física,12.143846153846154,Regular,39.0,M,Lima,Miraflores
0,13,9119.38,34.0,701.4907692307692,10,1.4444444444444444,5,13,Tienda Física,12.92153846153846,Nuevo,34.0,M,Lima,Jesus María
0,14,6546.420000000001,29.0,467.60142857142864,8,1.1666666666666667,6,14,Tienda Física,9.362142857142857,Premium,18.0,F,Lima,San Miguel
1,10,877.25,28.0,87.725,28,1.25,5,10,Tienda Física,9.972,Regular,23.0,F,Arequipa,Cayma
0,13,1941.01,22.0,149.30846153846153,163,1.8571428571428572,6,13,Tienda Física,14.378461538461538,Premium,41.0,F,Piura,Veintiséis de Octubre
0,14,1086.2,39.0,77.58571428571429,8,1.0769230769230769,4,14,Tienda Física,11.058571428571428,Nuevo,32.0,M,Lima,Barranco
0,19,3695.9300000000003,78.74847234711703,194.5226315789474,33,1.2666666666666666,6,19,Tienda Física,12.966315789473684,Nuevo,39.0,M,Lima,Surco
1,14,4662.23,31.0,333.01642857142855,218,1.2727272727272727,6,14,Tienda Física,15.107142857142858,Regular,33.0,M,Lima,Magdalena
0,26,9975.539999999999,54.0,383.6746153846153,87,1.368421052631579,6,25,Tienda Física,12.081538461538461,Regular,57.0,M,Lima,Jesus María
1,24,5817.66,63.0,242.4025,62,1.3333333333333333,6,23,Tienda Física,10.746666666666668,Premium,37.0,F,Lima,Pueblo Libre
0,18,3592.13,42.0,199.5627777777778,51,1.3846153846153846,5,18,Tienda Física,12.89111111111111,Regular,53.0,M,Lima,Surco
1,9,2690.82,74.02090739729057,298.98,73,1.125,5,9,Tienda Física,14.551111111111112,Ocasional,34.0,M,Lima,La Molina
1,10,3695.13,26.0,369.51300000000003,15,1.25,6,10,Tienda Física,11.99,Ocasional,18.0,M,Arequipa,Paucarpata
1,9,237.58999999999997,16.0,26.398888888888887,13,1.125,3,9,Tienda Física,11.628888888888888,Ocasional,18.0,F,Cusco,San Sebastián
0,16,2516.69,36.0,157.293125,158,1.3333333333333333,5,16,Tienda Física,10.05,Regular,45.0,F,Lima,Lince
0,18,4678.74,39.0,259.93,9,1.5,6,17,Tienda Física,13.348888888888888,Ocasional,30.0,M,Arequipa,Cerro Colorado
0,16,4958.36,41.0,309.8975,9,1.1428571428571428,6,16,Tienda Física,12.525,Premium,45.0,F,Lima,La Molina
0,16,3456.21,34.0,216.013125,141,1.2307692307692308,5,16,Tienda Física,13.488125,Regular,44.0,F,Lima,Barranco
0,13,5076.03,26.0,390.46384615384613,8,1.3,6,12,Tienda Física,10.784615384615384,Premium,27.0,M,Trujillo,La Merced
0,14,2142.13,25.0,153.0092857142857,1,1.0769230769230769,4,14,Tienda Física,13.608571428571429,Ocasional,40.0,M,Lima,La Molina
0,15,5058.69,42.0,337.246,74,1.25,5,15,Tienda Física,13.308,,26.0,M,Trujillo,Centro
0,20,4750.6900000000005,44.0,237.53450000000004,6,1.25,5,20,Tienda Física,12.881,Ocasional,36.0,M,Lima,Pueblo Libre
0,14,8409.07,25.0,600.6478571428571,71,1.1666666666666667,6,14,Tienda Física,12.957857142857142,Ocasional,53.0,F,Piura,Miraflores
0,11,2753.8,28.0,250.34545454545457,18,1.0,6,11,Tienda Física,11.418181818181818,Regular,41.0,M,Piura,Castilla
0,14,4797.19,43.0,369.01461538461535,15,1.1666666666666667,5,14,Tienda Física,13.087857142857143,Premium,40.0,M,Arequipa,Yanahuara
0,18,2385.39,35.0,132.52166666666665,12,1.2,5,18,Tienda Física,11.905555555555557,Premium,22.0,M,Cusco,San Sebastián
0,12,5309.48,25.0,442.45666666666665,16,1.0909090909090908,6,12,Tienda Física,12.963333333333333,Premium,35.0,F,Trujillo,La Merced
0,16,6096.84,37.0,381.0525,26,1.3333333333333333,6,15,Tienda Física,11.727500000000001,,28.0,M,Piura,Veintiséis de Octubre
0,11,3963.68,30.0,360.33454545454543,279,1.2222222222222223,5,11,Tienda Física,7.083636363636364,Ocasional,46.0,F,Lima,Miraflores
1,16,2875.28,26.0,179.705,65,1.2307692307692308,6,16,Tienda Física,11.535,Ocasional,55.0,F,Arequipa,Yanahuara
0,16,1581.27,39.0,98.829375,16,1.6,5,16,Tienda Física,13.44875,Regular,46.0,F,Arequipa,Cercado
1,17,6324.139999999999,37.0,372.00823529411764,122,1.2142857142857142,6,17,Tienda Física,9.610588235294117,Ocasional,40.0,F,Lima,Barranco
0,24,7687.759999999999,58.0,320.3233333333333,27,1.5,6,24,Tienda Física,14.393749999999999,Nuevo,36.0,M,Arequipa,Cercado
0,18,7412.96,39.0,411.8311111111111,32,1.3846153846153846,6,18,Tienda Física,13.273333333333333,Ocasional,24.0,M,Arequipa,Cercado
0,18,4627.0599999999995,33.0,257.0588888888889,11,1.125,5,18,Tienda Física,13.568888888888889,Ocasional,39.0,F,Trujillo,Mansiche
0,16,1478.85,39.0,92.428125,200,1.3333333333333333,5,16,Tienda Física,14.794375,Regular,57.0,F,Trujillo,Mansiche
0,15,2284.2599999999998,27.0,152.284,81,1.3636363636363635,5,14,Tienda Física,14.834,Ocasional,48.0,M,Arequipa,Cercado
0,12,3422.92,27.0,285.24333333333334,29,1.0909090909090908,6,12,Tienda Física,11.7975,Ocasional,61.0,F,Lima,Barranco
0,13,9502.22,31.0,730.9399999999999,38,1.1818181818181819,6,13,Tienda Física,13.819230769230769,Regular,25.0,F,Arequipa,Yanahuara
0,13,1084.15,37.0,83.39615384615385,118,1.0,5,13,Tienda Física,12.075384615384618,Nuevo,43.0,M,Arequipa,Cercado
0,17,3919.3,30.0,230.54705882352943,32,1.4166666666666667,6,16,Tienda Física,9.194117647058825,Premium,46.0,M,Lima,La Molina
0,15,1999.71,26.0,133.314,12,1.1538461538461537,6,15,Tienda Física,11.181333333333333,,20.0,M,Arequipa,Cayma
1,12,2603.11,28.0,216.92583333333334,168,1.3333333333333333,5,12,Tienda Física,12.3975,Premium,50.0,M,Trujillo,Centro
0,15,1733.65,39.0,115.57666666666667,64,1.3636363636363635,5,15,Tienda Física,11.399333333333335,Premium,65.0,M,Trujillo,La Merced
0,20,6954.86,82.8624899673128,347.743,66,1.3333333333333333,6,18,Tienda Física,10.215,Regular,44.0,F,Arequipa,Cayma
0,14,1736.91,39.0,124.06500000000001,67,1.1666666666666667,5,14,Tienda Física,11.022857142857143,Ocasional,18.0,F,Trujillo,La Merced
0,18,3086.86,52.0,171.49222222222224,8,1.3846153846153846,5,17,Tienda Física,14.060555555555556,Ocasional,30.0,F,Piura,Sullana
1,19,5262.68,35.0,276.98315789473685,58,1.4615384615384615,5,19,Tienda Física,12.963684210526315,Regular,47.0,M,Lima,Barranco
1,17,8486.9,42.0,499.22941176470584,63,1.1333333333333333,6,16,Tienda Física,11.664117647058823,Regular,37.0,F,Lima,San Isidro
0,15,3362.8500000000004,26.0,224.19000000000003,6,1.1538461538461537,6,14,Tienda Física,14.245333333333333,Ocasional,39.0,F,Lima,La Molina
1,18,6392.558956115909,41.0,355.1421642286616,121,1.2857142857142858,6,18,Tienda Física,11.418333333333333,Premium,44.0,M,Trujillo,La Merced
0,21,7833.7699999999995,57.0,373.03666666666663,6,1.2352941176470589,6,21,Tienda Física,9.785714285714286,Ocasional,49.0,F,Trujillo,Centro
0,18,2191.0699999999997,38.0,121.7261111111111,2,1.2,6,18,Tienda Física,12.07388888888889,Ocasional,37.0,M,Trujillo,Vista Alegre
0,11,2326.44,25.0,211.49454545454546,190,1.375,6,11,Tienda Física,13.368181818181819,Regular,38.0,F,Piura,Castilla
1,17,2811.48,25.0,165.38117647058823,5,1.1333333333333333,6,17,Tienda Física,14.51235294117647,Regular,54.0,F,Piura,Centro
0,15,1251.59,36.0,83.43933333333332,58,1.3636363636363635,5,15,Tienda Física,12.072666666666667,Regular,24.0,F,Lima,San Miguel
0,11,3451.21,21.0,313.74636363636364,174,1.2222222222222223,6,11,Tienda Física,9.80090909090909,Ocasional,49.0,M,Arequipa,Cercado
0,13,2484.2400000000002,28.0,191.09538461538463,79,1.0833333333333333,6,13,Tienda Física,12.253846153846155,Regular,53.0,M,Lima,Barranco
0,14,2988.3199999999997,30.0,213.45142857142855,4,1.5555555555555556,6,14,Tienda Física,11.094999999999999,Ocasional,44.0,F,Cusco,San Jerónimo
0,12,2741.73,19.0,228.4775,36,1.0909090909090908,6,12,Tienda Física,15.424166666666666,Regular,28.0,F,Lima,San Miguel
0,14,9521.69,27.0,680.1207142857144,159,1.5555555555555556,6,12,Tienda Física,8.272142857142857,Regular,48.0,M,Trujillo,La Merced
1,14,4302.4400000000005,40.0,307.31714285714287,68,1.2727272727272727,5,14,Tienda Física,13.022142857142857,,35.0,M,Cusco,San Sebastián
0,17,25161.018790269747,30.0,1480.059928839397,19,1.3076923076923077,6,17,Tienda Física,11.648235294117647,Ocasional,26.0,M,Piura,Castilla
0,16,1672.44,29.0,104.5275,93,1.3333333333333333,5,16,Tienda Física,9.884375,Nuevo,24.0,M,Lima,Barranco
0,10,977.0999999999999,28.0,108.56666666666666,23,1.1111111111111112,6,10,Tienda Física,7.161,Regular,28.0,M,Arequipa,Cercado
0,19,5717.219999999999,40.0,300.90631578947364,44,1.3571428571428572,5,19,Tienda Física,14.406666666666666,Regular,41.0,M,Cusco,Santiago
0,14,4867.83,33.0,347.70214285714286,39,1.1666666666666667,6,14,Tienda Física,13.162142857142857,Premium,55.0,M,Arequipa,Paucarpata
1,19,8068.7,54.0,424.6684210526316,3,1.4615384615384615,6,17,Tienda Física,10.653157894736841,Nuevo,36.0,M,Lima,Miraflores
0,11,4400.89,24.0,400.08090909090913,16,1.1,5,11,Tienda Física,14.42090909090909,Regular,26.0,M,Lima,Lince
1,13,2712.64,35.0,208.6646153846154,104,1.4444444444444444,6,13,Tienda Física,10.815384615384614,Ocasional,38.0,M,Arequipa,Cerro Colorado
1,13,11680.84,30.0,898.5261538461539,55,1.0833333333333333,6,13,Tienda Física,11.08,Nuevo,41.0,F,Piura,Castilla
0,11,1929.18,31.0,175.38,79,1.1,5,10,Tienda Física,8.642,Nuevo,18.0,M,Lima,Lince
0,16,6975.2300000000005,25.0,435.95187500000003,47,1.0666666666666667,6,16,Tienda Física,10.97,Regular,26.0,F,Piura,Sullana
0,12,5171.57,28.0,430.96416666666664,235,1.2,5,12,Tienda Física,11.394166666666665,Regular,23.0,M,Lima,Pueblo Libre
0,12,3721.2200000000003,23.0,310.1016666666667,22,1.2,6,12,Tienda Física,10.493333333333334,Nuevo,33.0,F,Lima,La Molina
0,19,3462.58,31.0,182.24105263157895,20,1.1176470588235294,6,19,Tienda Física,13.071578947368423,Regular,65.0,F,Trujillo,Vista Alegre
0,16,6054.95,34.0,378.434375,74,1.4545454545454546,6,16,Tienda Física,11.980625,Nuevo,46.0,F,Lima,Lince
0,20,3766.1000000000004,49.0,188.305,7,1.3333333333333333,6,20,Tienda Física,13.896,Ocasional,36.0,M,Lima,Pueblo Libre
1,16,7234.65,41.0,452.165625,81,1.1428571428571428,6,15,Tienda Física,12.544375,Nuevo,44.0,F,Arequipa,Cayma
1,17,6374.83,39.0,374.99,216,1.2142857142857142,6,17,Tienda Física,10.758823529411766,Nuevo,41.0,F,Lima,San Miguel
0,16,1267.53,35.0,79.220625,116,1.3333333333333333,5,16,Tienda Física,12.529375,Premium,18.0,M,Arequipa,Cercado
0,21,8833.04,46.0,420.6209523809524,6,1.3125,6,20,Tienda Física,12.01952380952381,Ocasional,25.0,F,Arequipa,Cayma
0,19,6826.24,44.0,359.2757894736842,32,1.3571428571428572,6,19,Tienda Física,13.311578947368423,Regular,33.0,F,Lima,Magdalena
0,14,4336.55,34.0,309.75357142857143,29,1.2727272727272727,6,14,Tienda Física,15.602857142857143,Regular,50.0,F,Trujillo,El Recreo
0,13,1797.1000000000001,32.0,138.23846153846154,73,1.3,5,13,Tienda Física,10.218461538461538,Regular,41.0,M,Piura,Miraflores
0,14,5831.4,34.0,416.5285714285714,94,1.0769230769230769,6,14,Tienda Física,8.860714285714286,Premium,22.0,F,Trujillo,Vista Alegre
0,13,5899.450000000001,36.0,453.8038461538462,175,1.4444444444444444,6,13,Tienda Física,11.456923076923077,Ocasional,22.0,M,Cusco,San Jerónimo
0,22,4639.72,56.0,210.89636363636365,14,1.4666666666666666,6,22,Tienda Física,11.336818181818181,Ocasional,22.0,F,Lima,Surco
0,9,1449.43,24.0,161.04777777777778,184,1.0,5,9,Tienda Física,11.605555555555554,Premium,32.0,F,Lima,Surco
0,10,10428.26,19.0,1042.826,61,1.1111111111111112,5,10,Tienda Física,12.607,Ocasional,23.0,M,Piura,Castilla
1,15,2304.4,39.0,153.62666666666667,146,1.1538461538461537,6,15,Tienda Física,15.022,Ocasional,46.0,M,Lima,Jesus María
1,11,2441.74,23.0,221.97636363636363,52,1.2222222222222223,6,11,Tienda Física,9.540909090909091,Ocasional,18.0,F,Cusco,Cercado
0,17,4530.64,42.0,266.50823529411764,40,1.2142857142857142,6,17,Tienda Física,11.736470588235294,Regular,64.0,M,Piura,Sullana
1,19,5488.67,52.0,288.8773684210526,36,1.3571428571428572,5,19,Tienda Física,11.382631578947368,Nuevo,40.0,M,Lima,Miraflores
1,11,889.72,25.0,80.88363636363637,227,1.2222222222222223,5,11,Tienda Física,11.796363636363635,Ocasional,47.0,F,Lima,San Isidro
0,15,4167.29,34.0,277.8193333333333,30,1.1538461538461537,6,15,Tienda Física,12.261333333333335,Nuevo,27.0,M,Lima,San Miguel
0,14,5658.84,31.0,404.20285714285717,66,1.0769230769230769,6,14,Tienda Física,11.356428571428571,Regular,38.0,M,Piura,Veintiséis de Octubre
0,15,3379.92,23.0,225.328,31,1.1538461538461537,6,15,Tienda Física,8.380666666666666,Ocasional,35.0,F,Trujillo,La Merced
1,20,2485.93,57.047180056312115,124.2965,12,1.3333333333333333,6,20,Tienda Física,11.064499999999999,Regular,19.0,F,Lima,Magdalena
0,17,4289.82,37.0,268.11375,82,1.2142857142857142,6,16,Tienda Física,12.12235294117647,Ocasional,23.0,M,Arequipa,Yanahuara
0,13,3128.69,26.0,240.66846153846154,4,1.0833333333333333,5,13,Tienda Física,12.435384615384615,Regular,18.0,M,Lima,Jesus María
0,15,5609.27,29.0,373.95133333333337,101,1.1538461538461537,6,14,Tienda Física,11.282666666666668,Ocasional,37.0,F,Arequipa,Cercado
0,14,2420.91,33.0,172.92214285714286,62,1.4,5,14,Tienda Física,11.805000000000001,Regular,21.0,M,Trujillo,Centro
0,13,2354.18,40.0,181.0907692307692,88,1.3,6,13,Tienda Física,13.926153846153849,Premium,72.0,M,Lima,San Miguel
0,21,7973.5,38.0,379.6904761904762,80,1.4,5,21,Tienda Física,12.056666666666667,Nuevo,21.0,F,Lima,Jesus María
0,15,1406.76,33.0,93.784,81,1.1538461538461537,5,15,Tienda Física,12.417333333333334,Regular,37.0,M,Lima,Miraflores
1,22,5385.69,52.0,244.8040909090909,23,1.4666666666666666,6,22,Tienda Física,12.197272727272725,Ocasional,46.0,M,Lima,Pueblo Libre
0,20,1719.38,45.0,85.96900000000001,23,1.4285714285714286,5,19,Tienda Física,11.772,Ocasional,34.0,F,Trujillo,Centro
0,10,1070.21,24.0,107.021,19,1.1111111111111112,5,10,Tienda Física,16.892000000000003,Regular,47.0,F,Lima,La Molina
0,20,3395.996965257774,52.0,169.7998482628887,18,1.25,6,20,Tienda Física,11.699,Regular,33.0,F,Piura,Miraflores
1,23,12766.0,58.0,555.0434782608696,42,1.3529411764705883,6,23,Tienda Física,14.416086956521738,Ocasional,43.0,M,Lima,Magdalena
0,16,2971.6,33.0,185.725,19,1.3333333333333333,6,16,Tienda Física,13.611875,Premium,44.0,F,Lima,San Miguel
0,11,7917.96,21.0,719.8145454545455,146,1.2222222222222223,6,11,Tienda Física,13.32090909090909,Nuevo,46.0,M,Lima,San Miguel
0,8,1283.48,20.0,160.435,121,1.1428571428571428,4,8,Tienda Física,12.16,Ocasional,39.0,M,Cusco,Santiago
0,20,7510.37,49.0,375.5185,6,1.25,6,20,Tienda Física,13.6655,Regular,35.0,F,Lima,Barranco
0,10,2231.6,20.0,223.16,52,1.25,5,10,Tienda Física,15.871,Ocasional,38.0,F,Lima,Pueblo Libre
0,12,2572.37,35.0,214.36416666666665,7,1.2,6,12,Tienda Física,15.261666666666665,Regular,32.0,F,Lima,Miraflores
1,13,5924.7300000000005,26.0,455.7484615384616,124,1.0833333333333333,6,13,Tienda Física,13.554615384615385,Regular,45.0,M,Trujillo,El Recreo
0,14,7700.33,30.0,550.0235714285715,30,1.1666666666666667,5,12,Tienda Física,10.924285714285714,Premium,46.0,M,Arequipa,Cercado
0,18,6616.74,29.0,367.59666666666664,3,1.2,6,17,Tienda Física,11.153333333333332,Ocasional,51.0,M,Lima,San Isidro
0,20,1706.79,44.0,85.3395,15,1.1764705882352942,5,20,Tienda Física,11.669,Regular,43.0,F,Cusco,Wanchaq
0,12,8929.25,23.0,744.1041666666666,72,1.0909090909090908,5,12,Tienda Física,11.774166666666666,Premium,36.0,M,Piura,Veintiséis de Octubre
0,19,17600.64,46.0,926.3494736842105,34,1.4615384615384615,6,18,Tienda Física,10.06421052631579,Nuevo,38.0,M,Piura,Veintiséis de Octubre
1,12,3704.98,25.0,308.74833333333333,12,1.3333333333333333,5,12,Tienda Física,13.315,Nuevo,40.0,M,Cusco,San Sebastián
0,22,5764.25,39.0,262.0113636363636,90,1.4666666666666666,6,21,Tienda Física,11.397727272727273,Regular,29.0,F,Lima,La Molina
0,15,3181.36,29.0,212.09066666666666,2,1.1538461538461537,5,15,Tienda Física,13.532142857142857,Regular,46.0,M,Piura,Sullana
1,11,2810.36,27.0,255.48727272727274,34,1.1,5,11,Tienda Física,10.915454545454546,Ocasional,48.0,M,Arequipa,Paucarpata
0,14,3549.2200000000003,31.0,253.5157142857143,36,1.2727272727272727,5,14,Tienda Física,11.703571428571427,Regular,30.0,F,Lima,Barranco
1,17,4249.42,31.0,283.29466666666667,55,1.0625,6,17,Tienda Física,12.563529411764705,Nuevo,47.0,F,Trujillo,Mansiche
0,12,4938.2,24.0,411.51666666666665,64,1.2,5,12,Tienda Física,13.414166666666667,Ocasional,43.0,M,Arequipa,Yanahuara
0,11,500.05,28.0,45.45909090909091,57,1.375,4,11,Tienda Física,8.605454545454545,Nuevo,24.0,M,Lima,Magdalena
0,13,1449.62,35.0,111.50923076923075,119,1.625,5,13,Tienda Física,15.94923076923077,Ocasional,40.0,F,Arequipa,Cerro Colorado
1,15,4497.150000000001,31.0,299.81000000000006,36,1.3636363636363635,5,15,Tienda Física,14.294666666666668,Premium,28.0,M,Arequipa,Paucarpata
